"","Date","Home","Away","HomeGoals","AwayGoals"
"2743",2018-04-11,"NYCFC","Real Salt Lake",4,0
"2744",2018-04-13,"Vancouver","Los Angeles FC",0,2
"2745",2018-04-13,"Philadelphia","Orlando City",0,2
"2746",2018-04-14,"NY Red Bulls","Montreal Impact",3,1
"2747",2018-04-14,"Colorado Rapids","Toronto FC",2,0
"2748",2018-04-14,"Chicago Fire","LA Galaxy",0,1
"2749",2018-04-14,"D.C. United","Columbus Crew",1,0
"2750",2018-04-14,"New England","FC Dallas",0,1
"2751",2018-04-14,"Portland Timbers","Minnesota Utd",3,2
"2752",2018-04-14,"San Jose","Houston Dynamo",2,2
"2753",2018-04-15,"Sporting KC","Seattle",2,2
"2754",2018-04-15,"Atlanta Utd","NYCFC",2,2
"2755",2018-04-20,"Sporting KC","Vancouver",6,0
"2756",2018-04-21,"Montreal Impact","Los Angeles FC",3,5
"2757",2018-04-21,"Houston Dynamo","Toronto FC",5,1
"2758",2018-04-21,"NY Red Bulls","Chicago Fire",1,2
"2759",2018-04-21,"FC Dallas","Philadelphia",2,0
"2760",2018-04-21,"Real Salt Lake","Colorado Rapids",3,0
"2761",2018-04-21,"Orlando City","San Jose",3,2
"2762",2018-04-21,"Columbus Crew","New England",2,2
"2763",2018-04-21,"LA Galaxy","Atlanta Utd",0,2
"2764",2018-04-22,"Seattle","Minnesota Utd",3,1
"2765",2018-04-22,"Portland Timbers","NYCFC",3,0
"2766",2018-04-27,"Vancouver","Real Salt Lake",2,0
"2767",2018-04-28,"Atlanta Utd","Montreal Impact",4,1
"2768",2018-04-28,"Toronto FC","Chicago Fire",2,2
"2769",2018-04-28,"Philadelphia","D.C. United",3,2
"2770",2018-04-28,"Minnesota Utd","Houston Dynamo",2,1
"2771",2018-04-28,"Columbus Crew","San Jose",2,1
"2772",2018-04-28,"New England","Sporting KC",1,0
"2773",2018-04-28,"LA Galaxy","NY Red Bulls",2,3
"2774",2018-04-29,"Colorado Rapids","Orlando City",1,2
"2775",2018-04-29,"Los Angeles FC","Seattle",1,0
"2776",2018-04-29,"NYCFC","FC Dallas",3,1
"2777",2018-05-04,"Toronto FC","Philadelphia",3,0
"2778",2018-05-05,"Los Angeles FC","FC Dallas",1,1
"2779",2018-05-05,"Seattle","Columbus Crew",0,0
"2780",2018-05-05,"Montreal Impact","New England",4,2
"2781",2018-05-05,"Minnesota Utd","Vancouver",1,0
"2782",2018-05-05,"NY Red Bulls","NYCFC",4,0
"2783",2018-05-05,"Sporting KC","Colorado Rapids",1,0
"2784",2018-05-05,"Chicago Fire","Atlanta Utd",1,2
"2785",2018-05-05,"Houston Dynamo","LA Galaxy",3,2
"2786",2018-05-05,"San Jose","Portland Timbers",0,1
"2787",2018-05-06,"Orlando City","Real Salt Lake",3,1
"2788",2018-05-09,"Los Angeles FC","Minnesota Utd",2,0
"2789",2018-05-09,"Atlanta Utd","Sporting KC",0,2
"2790",2018-05-09,"Columbus Crew","Philadelphia",1,0
"2791",2018-05-09,"Toronto FC","Seattle",1,2
"2792",2018-05-09,"Chicago Fire","Montreal Impact",1,0
"2793",2018-05-11,"Vancouver","Houston Dynamo",2,2
"2794",2018-05-12,"Minnesota Utd","San Jose",1,3
"2795",2018-05-12,"FC Dallas","LA Galaxy",3,2
"2796",2018-05-12,"Montreal Impact","Philadelphia",0,2
"2797",2018-05-12,"Real Salt Lake","D.C. United",3,2
"2798",2018-05-12,"Colorado Rapids","NY Red Bulls",1,2
"2799",2018-05-12,"Columbus Crew","Chicago Fire",3,0
"2800",2018-05-12,"New England","Toronto FC",3,2
"2801",2018-05-13,"Portland Timbers","Seattle",1,0
"2802",2018-05-13,"Los Angeles FC","NYCFC",2,2
"2803",2018-05-13,"Orlando City","Atlanta Utd",1,2
"2804",2018-05-16,"Vancouver","San Jose",2,2
"2805",2018-05-18,"Toronto FC","Orlando City",2,1
"2806",2018-05-19,"Portland Timbers","Los Angeles FC",2,1
"2807",2018-05-19,"NYCFC","Colorado Rapids",4,0
"2808",2018-05-19,"FC Dallas","Vancouver",2,2
"2809",2018-05-19,"New England","Columbus Crew",0,1
"2810",2018-05-19,"Philadelphia","Real Salt Lake",4,1
"2811",2018-05-19,"San Jose","D.C. United",1,3
"2812",2018-05-20,"Minnesota Utd","Sporting KC",1,1
"2813",2018-05-20,"Chicago Fire","Houston Dynamo",2,3
"2814",2018-05-20,"Atlanta Utd","NY Red Bulls",1,3
"2815",2018-05-21,"Montreal Impact","LA Galaxy",0,1
"2816",2018-05-25,"Houston Dynamo","NYCFC",3,1
"2817",2018-05-25,"Toronto FC","FC Dallas",0,1
"2818",2018-05-25,"LA Galaxy","San Jose",1,0
"2819",2018-05-26,"Seattle","Real Salt Lake",0,1
"2820",2018-05-26,"Vancouver","New England",3,3
"2821",2018-05-26,"NY Red Bulls","Philadelphia",0,0
"2822",2018-05-26,"Minnesota Utd","Montreal Impact",2,0
"2823",2018-05-26,"Colorado Rapids","Portland Timbers",2,3
"2824",2018-05-26,"Los Angeles FC","D.C. United",1,1
"2825",2018-05-26,"Orlando City","Chicago Fire",1,2
"2826",2018-05-27,"Sporting KC","Columbus Crew",0,0
"2827",2018-05-30,"Philadelphia","Chicago Fire",3,1
"2828",2018-05-30,"New England","Atlanta Utd",1,1
"2829",2018-05-30,"Real Salt Lake","Houston Dynamo",2,1
"2830",2018-05-30,"LA Galaxy","FC Dallas",2,3
"2831",2018-06-01,"Colorado Rapids","Vancouver",1,2
"2832",2018-06-02,"Portland Timbers","LA Galaxy",1,1
"2833",2018-06-02,"FC Dallas","Los Angeles FC",2,1
"2834",2018-06-02,"Columbus Crew","Toronto FC",3,3
"2835",2018-06-02,"NYCFC","Orlando City",3,0
"2836",2018-06-02,"Atlanta Utd","Philadelphia",3,1
"2837",2018-06-02,"Montreal Impact","Houston Dynamo",1,0
"2838",2018-06-02,"New England","NY Red Bulls",2,1
"2839",2018-06-02,"Chicago Fire","San Jose",2,1
"2840",2018-06-02,"Real Salt Lake","Seattle",2,0
"2841",2018-06-03,"Sporting KC","Minnesota Utd",4,1
"2842",2018-06-08,"Philadelphia","Toronto FC",0,2
"2843",2018-06-09,"NYCFC","Atlanta Utd",1,1
"2844",2018-06-09,"Vancouver","Orlando City",5,2
"2845",2018-06-09,"Columbus Crew","NY Red Bulls",1,1
"2846",2018-06-09,"FC Dallas","Montreal Impact",2,0
"2847",2018-06-09,"Seattle","D.C. United",2,1
"2848",2018-06-09,"Chicago Fire","New England",1,1
"2849",2018-06-09,"Portland Timbers","Sporting KC",0,0
"2850",2018-06-09,"San Jose","Los Angeles FC",3,4
"2851",2018-06-09,"LA Galaxy","Real Salt Lake",3,0
"2852",2018-06-09,"Houston Dynamo","Colorado Rapids",2,0
"2853",2018-06-13,"Colorado Rapids","Chicago Fire",2,2
"2854",2018-06-13,"Columbus Crew","Atlanta Utd",0,2
"2855",2018-06-13,"Montreal Impact","Orlando City",3,0
"2856",2018-06-13,"San Jose","New England",2,2
"2857",2018-06-13,"Toronto FC","D.C. United",4,4
"2858",2018-06-13,"NY Red Bulls","Seattle",2,1
"2859",2018-06-23,"Philadelphia","Vancouver",4,0
"2860",2018-06-23,"NY Red Bulls","FC Dallas",3,0
"2861",2018-06-23,"Colorado Rapids","Minnesota Utd",3,2
"2862",2018-06-23,"Seattle","Chicago Fire",1,1
"2863",2018-06-23,"Orlando City","Montreal Impact",0,2
"2864",2018-06-23,"Los Angeles FC","Columbus Crew",2,0
"2865",2018-06-23,"Sporting KC","Houston Dynamo",3,2
"2866",2018-06-23,"Real Salt Lake","San Jose",1,1
"2867",2018-06-24,"Atlanta Utd","Portland Timbers",1,1
"2868",2018-06-24,"NYCFC","Toronto FC",2,1
"2869",2018-06-29,"Minnesota Utd","FC Dallas",0,1
"2870",2018-06-30,"Seattle","Portland Timbers",2,3
"2871",2018-06-30,"Los Angeles FC","Philadelphia",4,1
"2872",2018-06-30,"Montreal Impact","Sporting KC",2,0
"2873",2018-06-30,"Atlanta Utd","Orlando City",4,0
"2874",2018-06-30,"San Jose","LA Galaxy",3,3
"2875",2018-06-30,"Chicago Fire","NYCFC",3,2
"2876",2018-06-30,"Columbus Crew","Real Salt Lake",2,1
"2877",2018-06-30,"New England","D.C. United",3,2
"2878",2018-07-01,"Vancouver","Colorado Rapids",0,1
"2879",2018-07-01,"Toronto FC","NY Red Bulls",0,1
"2880",2018-07-03,"Houston Dynamo","Los Angeles FC",2,2
"2881",2018-07-04,"Minnesota Utd","Toronto FC",4,3
"2882",2018-07-04,"FC Dallas","Atlanta Utd",3,2
"2883",2018-07-04,"Colorado Rapids","Seattle",1,2
"2884",2018-07-04,"LA Galaxy","D.C. United",2,2
"2885",2018-07-04,"Real Salt Lake","Sporting KC",4,2
"2886",2018-07-07,"Philadelphia","Atlanta Utd",0,2
"2887",2018-07-07,"New England","Seattle",0,0
"2888",2018-07-07,"Montreal Impact","Colorado Rapids",2,1
"2889",2018-07-07,"Sporting KC","Toronto FC",2,2
"2890",2018-07-07,"Vancouver","Chicago Fire",3,2
"2891",2018-07-07,"LA Galaxy","Columbus Crew",4,0
"2892",2018-07-07,"Real Salt Lake","FC Dallas",2,0
"2893",2018-07-07,"Houston Dynamo","Minnesota Utd",3,0
"2894",2018-07-07,"Portland Timbers","San Jose",2,1
"2895",2018-07-07,"Los Angeles FC","Orlando City",4,1
"2896",2018-07-08,"NYCFC","NY Red Bulls",1,0
"2897",2018-07-11,"NYCFC","Montreal Impact",3,0
"2898",2018-07-11,"Chicago Fire","Philadelphia",3,4
"2899",2018-07-14,"NYCFC","Columbus Crew",2,0
"2900",2018-07-14,"NY Red Bulls","Sporting KC",3,2
"2901",2018-07-14,"FC Dallas","Chicago Fire",3,1
"2902",2018-07-14,"Minnesota Utd","Real Salt Lake",3,2
"2903",2018-07-14,"Colorado Rapids","Houston Dynamo",0,0
"2904",2018-07-14,"New England","LA Galaxy",2,3
"2905",2018-07-14,"Montreal Impact","San Jose",2,0
"2906",2018-07-14,"D.C. United","Vancouver",3,1
"2907",2018-07-14,"Orlando City","Toronto FC",2,1
"2908",2018-07-15,"Atlanta Utd","Seattle",1,1
"2909",2018-07-15,"Los Angeles FC","Portland Timbers",0,0
"2910",2018-07-18,"Minnesota Utd","New England",2,1
"2911",2018-07-21,"Seattle","Vancouver",2,0
"2912",2018-07-21,"Atlanta Utd","D.C. United",3,1
"2913",2018-07-21,"Chicago Fire","Toronto FC",1,2
"2914",2018-07-21,"NY Red Bulls","New England",2,0
"2915",2018-07-21,"Philadelphia","LA Galaxy",1,3
"2916",2018-07-21,"Columbus Crew","Orlando City",3,2
"2917",2018-07-21,"Real Salt Lake","Colorado Rapids",2,2
"2918",2018-07-21,"Houston Dynamo","FC Dallas",1,1
"2919",2018-07-21,"Portland Timbers","Montreal Impact",2,2
"2920",2018-07-22,"Minnesota Utd","Los Angeles FC",5,1
"2921",2018-07-25,"San Jose","Seattle",0,1
"2922",2018-07-25,"Houston Dynamo","Philadelphia",1,3
"2923",2018-07-25,"D.C. United","NY Red Bulls",0,1
"2924",2018-07-26,"Los Angeles FC","LA Galaxy",2,2
"2925",2018-07-26,"Orlando City","NYCFC",0,2
"2926",2018-07-28,"NY Red Bulls","Columbus Crew",2,3
"2927",2018-07-28,"Toronto FC","Chicago Fire",3,0
"2928",2018-07-28,"Montreal Impact","Atlanta Utd",1,2
"2929",2018-07-28,"Vancouver","Minnesota Utd",4,2
"2930",2018-07-28,"San Jose","Real Salt Lake",0,0
"2931",2018-07-28,"D.C. United","Colorado Rapids",2,1
"2932",2018-07-28,"Portland Timbers","Houston Dynamo",2,1
"2933",2018-07-28,"Sporting KC","FC Dallas",2,3
"2934",2018-07-29,"Seattle","NYCFC",3,1
"2935",2018-07-29,"LA Galaxy","Orlando City",4,3
"2936",2018-08-04,"Atlanta Utd","Toronto FC",2,2
"2937",2018-08-04,"FC Dallas","San Jose",1,3
"2938",2018-08-04,"Colorado Rapids","LA Galaxy",2,1
"2939",2018-08-04,"Minnesota Utd","Seattle",1,2
"2940",2018-08-04,"Montreal Impact","D.C. United",1,1
"2941",2018-08-04,"Orlando City","New England",3,3
"2942",2018-08-04,"Portland Timbers","Philadelphia",3,0
"2943",2018-08-04,"NYCFC","Vancouver",2,2
"2944",2018-08-04,"Houston Dynamo","Sporting KC",0,1
"2945",2018-08-04,"Real Salt Lake","Chicago Fire",2,1
"2946",2018-08-05,"NY Red Bulls","Los Angeles FC",2,1
"2947",2018-08-11,"Colorado Rapids","San Jose",2,1
"2948",2018-08-11,"New England","Philadelphia",2,3
"2949",2018-08-11,"Columbus Crew","Houston Dynamo",1,0
"2950",2018-08-11,"Chicago Fire","NY Red Bulls",0,1
"2951",2018-08-11,"Los Angeles FC","Sporting KC",0,2
"2952",2018-08-11,"LA Galaxy","Minnesota Utd",2,2
"2953",2018-08-11,"Real Salt Lake","Montreal Impact",1,1
"2954",2018-08-11,"Portland Timbers","Vancouver",1,2
"2955",2018-08-12,"Toronto FC","NYCFC",2,3
"2956",2018-08-12,"Seattle","FC Dallas",2,1
"2957",2018-08-12,"D.C. United","Orlando City",3,2
"2958",2018-08-14,"LA Galaxy","Colorado Rapids",2,2
"2959",2018-08-15,"Los Angeles FC","Real Salt Lake",2,0
"2960",2018-08-15,"D.C. United","Portland Timbers",4,1
"2961",2018-08-18,"Seattle","LA Galaxy",5,0
"2962",2018-08-18,"Vancouver","NY Red Bulls",2,2
"2963",2018-08-18,"Philadelphia","NYCFC",2,0
"2964",2018-08-18,"San Jose","Toronto FC",1,1
"2965",2018-08-18,"FC Dallas","Minnesota Utd",2,0
"2966",2018-08-18,"Montreal Impact","Chicago Fire",2,1
"2967",2018-08-18,"Sporting KC","Portland Timbers",3,0
"2968",2018-08-18,"Houston Dynamo","Real Salt Lake",1,2
"2969",2018-08-19,"Atlanta Utd","Columbus Crew",3,1
"2970",2018-08-19,"Los Angeles FC","Colorado Rapids",2,0
"2971",2018-08-19,"D.C. United","New England",2,0
"2972",2018-08-22,"NYCFC","NY Red Bulls",1,1
"2973",2018-08-23,"Chicago Fire","Columbus Crew",1,1
"2974",2018-08-23,"Houston Dynamo","FC Dallas",1,1
"2975",2018-08-24,"LA Galaxy","Los Angeles FC",1,1
"2976",2018-08-24,"Orlando City","Atlanta Utd",1,2
"2977",2018-08-25,"Philadelphia","New England",1,0
"2978",2018-08-25,"Colorado Rapids","Real Salt Lake",0,6
"2979",2018-08-25,"San Jose","Vancouver",2,3
"2980",2018-08-25,"Sporting KC","Minnesota Utd",2,0
"2981",2018-08-25,"Toronto FC","Montreal Impact",3,1
"2982",2018-08-26,"Portland Timbers","Seattle",0,1
"2983",2018-08-26,"NY Red Bulls","D.C. United",1,0
"2984",2018-08-29,"Portland Timbers","Toronto FC",2,0
"2985",2018-08-29,"San Jose","FC Dallas",4,3
"2986",2018-08-29,"NY Red Bulls","Houston Dynamo",1,0
"2987",2018-08-29,"D.C. United","Philadelphia",0,2
"2988",2018-09-01,"Seattle","Sporting KC",3,1
"2989",2018-09-01,"Vancouver","San Jose",2,1
"2990",2018-09-01,"FC Dallas","Houston Dynamo",4,2
"2991",2018-09-01,"Montreal Impact","NY Red Bulls",3,0
"2992",2018-09-01,"Orlando City","Philadelphia",2,2
"2993",2018-09-01,"New England","Portland Timbers",1,1
"2994",2018-09-01,"Columbus Crew","NYCFC",2,1
"2995",2018-09-01,"Toronto FC","Los Angeles FC",2,4
"2996",2018-09-01,"Real Salt Lake","LA Galaxy",6,2
"2997",2018-09-02,"D.C. United","Atlanta Utd",3,1
"2998",2018-09-05,"NYCFC","New England",0,1
"2999",2018-09-08,"NYCFC","D.C. United",1,1
"3000",2018-09-08,"Sporting KC","Orlando City",1,0
"3001",2018-09-08,"Portland Timbers","Colorado Rapids",2,0
"3002",2018-09-12,"D.C. United","Minnesota Utd",2,1
"3003",2018-09-15,"Colorado Rapids","Atlanta Utd",0,3
"3004",2018-09-15,"FC Dallas","Columbus Crew",0,0
"3005",2018-09-15,"Vancouver","Seattle",1,2
"3006",2018-09-15,"Toronto FC","LA Galaxy",5,3
"3007",2018-09-15,"Philadelphia","Montreal Impact",1,4
"3008",2018-09-15,"Real Salt Lake","Minnesota Utd",1,1
"3009",2018-09-15,"Los Angeles FC","New England",1,1
"3010",2018-09-15,"San Jose","Sporting KC",1,5
"3011",2018-09-15,"Houston Dynamo","Portland Timbers",4,1
"3012",2018-09-16,"D.C. United","NY Red Bulls",3,3
"3013",2018-09-16,"Chicago Fire","Orlando City",4,0
"3014",2018-09-19,"Portland Timbers","Columbus Crew",3,2
"3015",2018-09-19,"Seattle","Philadelphia",0,1
"3016",2018-09-19,"San Jose","Atlanta Utd",3,4
"3017",2018-09-22,"Los Angeles FC","San Jose",2,0
"3018",2018-09-22,"NY Red Bulls","Toronto FC",2,0
"3019",2018-09-22,"Atlanta Utd","Real Salt Lake",2,0
"3020",2018-09-22,"Minnesota Utd","Portland Timbers",3,2
"3021",2018-09-22,"Orlando City","Houston Dynamo",0,0
"3022",2018-09-22,"Columbus Crew","Colorado Rapids",2,1
"3023",2018-09-22,"Montreal Impact","NYCFC",1,1
"3024",2018-09-22,"New England","Chicago Fire",2,2
"3025",2018-09-23,"Philadelphia","Sporting KC",2,0
"3026",2018-09-23,"LA Galaxy","Seattle",3,0
"3027",2018-09-23,"Vancouver","FC Dallas",1,2
"3028",2018-09-26,"NYCFC","Chicago Fire",2,0
"3029",2018-09-29,"Seattle","Colorado Rapids",4,0
"3030",2018-09-29,"Chicago Fire","Los Angeles FC",3,1
"3031",2018-09-29,"D.C. United","Montreal Impact",5,0
"3032",2018-09-29,"LA Galaxy","Vancouver",3,0
"3033",2018-09-29,"Minnesota Utd","NYCFC",2,1
"3034",2018-09-29,"Columbus Crew","Philadelphia",0,0
"3035",2018-09-29,"Toronto FC","New England",4,1
"3036",2018-09-29,"Houston Dynamo","San Jose",3,2
"3037",2018-09-29,"Portland Timbers","FC Dallas",0,0
"3038",2018-09-30,"NY Red Bulls","Atlanta Utd",2,0
"3039",2018-09-30,"Sporting KC","Real Salt Lake",1,1
"3040",2018-10-06,"Montreal Impact","Columbus Crew",3,0
"3041",2018-10-06,"Atlanta Utd","New England",2,1
"3042",2018-10-06,"Toronto FC","Vancouver",1,2
"3043",2018-10-06,"Colorado Rapids","Los Angeles FC",0,3
"3044",2018-10-06,"FC Dallas","Orlando City",2,0
"3045",2018-10-06,"Philadelphia","Minnesota Utd",5,1
"3046",2018-10-06,"Sporting KC","LA Galaxy",1,1
"3047",2018-10-06,"Real Salt Lake","Portland Timbers",1,4
"3048",2018-10-06,"San Jose","NY Red Bulls",1,3
"3049",2018-10-07,"D.C. United","Chicago Fire",2,1
"3050",2018-10-08,"Seattle","Houston Dynamo",4,1
"3051",2018-10-12,"Los Angeles FC","Houston Dynamo",4,2
"3052",2018-10-13,"Minnesota Utd","Colorado Rapids",0,2
"3053",2018-10-13,"D.C. United","FC Dallas",1,0
"3054",2018-10-13,"New England","Orlando City",2,0
"3055",2018-10-17,"Vancouver","Sporting KC",1,4
"3056",2018-10-17,"Orlando City","Seattle",1,2
"3057",2018-10-17,"D.C. United","Toronto FC",1,0
"3058",2018-10-18,"Real Salt Lake","New England",4,1
"3059",2018-10-21,"Los Angeles FC","Vancouver",2,2
"3060",2018-10-21,"Portland Timbers","Real Salt Lake",3,0
"3061",2018-10-21,"San Jose","Colorado Rapids",0,0
"3062",2018-10-21,"Montreal Impact","Toronto FC",2,0
"3063",2018-10-21,"Philadelphia","NY Red Bulls",0,1
"3064",2018-10-21,"Atlanta Utd","Chicago Fire",2,1
"3065",2018-10-21,"D.C. United","NYCFC",3,1
"3066",2018-10-21,"Orlando City","Columbus Crew",2,1
"3067",2018-10-21,"Houston Dynamo","Seattle",2,3
"3068",2018-10-21,"FC Dallas","Sporting KC",0,3
"3069",2018-10-21,"Minnesota Utd","LA Galaxy",1,3
"3070",2018-10-28,"Seattle","San Jose",2,1
"3071",2018-10-28,"Vancouver","Portland Timbers",2,1
"3072",2018-10-28,"LA Galaxy","Houston Dynamo",2,3
"3073",2018-10-28,"Colorado Rapids","FC Dallas",2,1
"3074",2018-10-28,"Chicago Fire","D.C. United",0,0
"3075",2018-10-28,"Sporting KC","Los Angeles FC",2,1
"3076",2018-10-28,"NY Red Bulls","Orlando City",1,0
"3077",2018-10-28,"Toronto FC","Atlanta Utd",4,1
"3078",2018-10-28,"New England","Montreal Impact",1,0
"3079",2018-10-28,"Columbus Crew","Minnesota Utd",3,2
"3080",2018-10-28,"NYCFC","Philadelphia",3,1
"3081",2018-10-31,"NYCFC","Philadelphia",3,1
"3082",2018-10-31,"FC Dallas","Portland Timbers",1,2
"3083",2018-11-01,"Los Angeles FC","Real Salt Lake",2,3
"3084",2018-11-01,"D.C. United","Columbus Crew",2,2
"3085",2018-11-04,"Portland Timbers","Seattle",2,1
"3086",2018-11-04,"Columbus Crew","NY Red Bulls",1,0
"3087",2018-11-04,"NYCFC","Atlanta Utd",0,1
"3088",2018-11-04,"Real Salt Lake","Sporting KC",1,1
"3089",2018-11-08,"Seattle","Portland Timbers",3,3
"3090",2018-11-11,"Sporting KC","Real Salt Lake",4,2
"3091",2018-11-11,"Atlanta Utd","NYCFC",3,1
"3092",2018-11-11,"NY Red Bulls","Columbus Crew",3,0
"3093",2018-11-25,"Portland Timbers","Sporting KC",0,0
"3094",2018-11-25,"Atlanta Utd","NY Red Bulls",3,0
"3095",2018-11-29,"NY Red Bulls","Atlanta Utd",1,0
"3096",2018-11-29,"Sporting KC","Portland Timbers",2,3
"3097",2018-12-08,"Atlanta Utd","Portland Timbers",2,0
"3098",2019-03-02,"Philadelphia","Toronto FC",1,3
"3099",2019-03-02,"Orlando City","NYCFC",2,2
"3100",2019-03-02,"Vancouver","Minnesota Utd",2,3
"3101",2019-03-02,"FC Dallas","New England",1,1
"3102",2019-03-02,"Colorado Rapids","Portland Timbers",3,3
"3103",2019-03-02,"Columbus Crew","NY Red Bulls",1,1
"3104",2019-03-02,"Houston Dynamo","Real Salt Lake",1,1
"3105",2019-03-02,"LA Galaxy","Chicago Fire",2,1
"3106",2019-03-02,"Seattle","FC Cincinnati",4,1
"3107",2019-03-02,"San Jose","Montreal Impact",1,2
"3108",2019-03-03,"Los Angeles FC","Sporting KC",2,1
"3109",2019-03-03,"D.C. United","Atlanta Utd",2,0
"3110",2019-03-09,"Chicago Fire","Orlando City",1,1
"3111",2019-03-09,"New England","Columbus Crew",0,2
"3112",2019-03-09,"FC Dallas","LA Galaxy",2,0
"3113",2019-03-09,"Real Salt Lake","Vancouver",1,0
"3114",2019-03-09,"Houston Dynamo","Montreal Impact",2,1
"3115",2019-03-09,"San Jose","Minnesota Utd",0,3
"3116",2019-03-09,"Seattle","Colorado Rapids",2,0
"3117",2019-03-10,"Sporting KC","Philadelphia",2,0
"3118",2019-03-10,"NYCFC","D.C. United",0,0
"3119",2019-03-10,"Los Angeles FC","Portland Timbers",4,1
"3120",2019-03-10,"Atlanta Utd","FC Cincinnati",1,1
"3121",2019-03-16,"Chicago Fire","Seattle",2,4
"3122",2019-03-16,"Columbus Crew","FC Dallas",1,0
"3123",2019-03-16,"Houston Dynamo","Vancouver",3,2
"3124",2019-03-16,"NY Red Bulls","San Jose",4,1
"3125",2019-03-16,"Orlando City","Montreal Impact",1,3
"3126",2019-03-16,"LA Galaxy","Minnesota Utd",3,2
"3127",2019-03-16,"D.C. United","Real Salt Lake",5,0
"3128",2019-03-17,"NYCFC","Los Angeles FC",2,2
"3129",2019-03-17,"FC Cincinnati","Portland Timbers",3,0
"3130",2019-03-17,"Atlanta Utd","Philadelphia",1,1
"3131",2019-03-17,"Colorado Rapids","Sporting KC",1,1
"3132",2019-03-17,"Toronto FC","New England",3,2
"3133",2019-03-23,"FC Dallas","Colorado Rapids",2,1
"3134",2019-03-23,"NY Red Bulls","Orlando City",0,1
"3135",2019-03-23,"Philadelphia","Columbus Crew",3,0
"3136",2019-03-23,"Los Angeles FC","Real Salt Lake",2,1
"3137",2019-03-24,"New England","FC Cincinnati",0,2
"3138",2019-03-29,"Toronto FC","NYCFC",4,0
"3139",2019-03-30,"Chicago Fire","NY Red Bulls",1,0
"3140",2019-03-30,"San Jose","Los Angeles FC",0,5
"3141",2019-03-30,"Sporting KC","Montreal Impact",7,1
"3142",2019-03-30,"New England","Minnesota Utd",2,1
"3143",2019-03-30,"Real Salt Lake","FC Dallas",2,4
"3144",2019-03-30,"Vancouver","Seattle",0,0
"3145",2019-03-30,"Colorado Rapids","Houston Dynamo",1,4
"3146",2019-03-30,"Columbus Crew","Atlanta Utd",2,0
"3147",2019-03-30,"FC Cincinnati","Philadelphia",0,2
"3148",2019-03-31,"LA Galaxy","Portland Timbers",2,1
"3149",2019-03-31,"Orlando City","D.C. United",1,2
"3150",2019-04-05,"Vancouver","LA Galaxy",0,2
"3151",2019-04-06,"NYCFC","Montreal Impact",0,0
"3152",2019-04-06,"Toronto FC","Chicago Fire",2,2
"3153",2019-04-06,"D.C. United","Los Angeles FC",0,4
"3154",2019-04-06,"San Jose","Portland Timbers",3,0
"3155",2019-04-06,"NY Red Bulls","Minnesota Utd",1,2
"3156",2019-04-06,"Seattle","Real Salt Lake",1,0
"3157",2019-04-06,"Philadelphia","FC Dallas",2,1
"3158",2019-04-06,"Columbus Crew","New England",1,0
"3159",2019-04-06,"Orlando City","Colorado Rapids",4,3
"3160",2019-04-07,"FC Cincinnati","Sporting KC",1,1
"3161",2019-04-09,"D.C. United","Montreal Impact",0,0
"3162",2019-04-12,"Chicago Fire","Vancouver",1,1
"3163",2019-04-13,"Seattle","Toronto FC",3,2
"3164",2019-04-13,"Montreal Impact","Columbus Crew",1,0
"3165",2019-04-13,"Houston Dynamo","San Jose",2,1
"3166",2019-04-13,"Minnesota Utd","NYCFC",3,3
"3167",2019-04-13,"FC Dallas","Portland Timbers",2,1
"3168",2019-04-13,"Colorado Rapids","D.C. United",2,3
"3169",2019-04-13,"Real Salt Lake","Orlando City",2,1
"3170",2019-04-13,"New England","Atlanta Utd",0,2
"3171",2019-04-13,"LA Galaxy","Philadelphia",2,0
